item,label
春秋时期 大 思想家 管仲 安徽 颍 上 人 主张 仓廪 实而知 礼节 衣食 足则 知荣辱 民事 农则 田垦 田垦 粟多粟 多则 国富 市 劝 促进 本事 农事 思想 理解 不 正确 劝告 统治者 以农为本 商业 兴旺 带动 农业 发展 提出 重 农抑商 经济 政策 认识 物质 决定 作用 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 需要 读懂 三句话 意思 再 结合 选项 一一对应 仓廪 实而知 礼节 衣食 足则 知荣辱 可知 项 说法 正确 民事 农则 田垦 田垦 粟多粟 多则 国富 可知 项 说法 正确 由市 劝 促进 本事 农事 可知 项 正确 而重 农抑商 应该 战国 商鞅 选 知识点 知识点 自由放任 政策 失败 主要 经济 政策,现代史
牛津 大主教 威尔 伯 福斯 一次 辩论 中 认为 达尔文 先生 理论 当中 只能 得出 结论 人类 缺少 不朽 灵魂 相反 每个 动物 每种 植物 都 不朽 灵魂 这种 观点 认为 达尔文 科学 成就 上 毫无 建树 实际上 承认 宗教 禅机 思想 存在 肯定 达尔文 人类 进化 观点 有意 曲解 达尔文 观点 否定 进化论 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 分析 本题 主要 考查 学生 材料 理解 分析 能力 材料 人类 缺少 不朽 灵魂 相反 每个 动物 每种 植物 都 不朽 灵魂 看出 作者 实际上 否定 进化论 故选 知识点 知识点 两弹一星 载人 航天技术 发展 生物 进化论,现代史
这是 联合国 历史 上 转折点 反 西方 国家 包括 共产党 国家 美国 威信 动摇 时 第一次 击败 美国 材料 中 称为 转折点 事件 发生 年 年 年 年 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 新 中国 外交 成就 注意 题干 内容 联合国 历史 上 转折点 应指 年 中国 恢复 联合国 合法席位 使 美国 长期 奉行 封锁 孤立 中国 政策 彻底 失败 反 西方 国家 包括 共产党 国家 美国 威信 动摇 时 第一次 击败 美国 体现 一点 应选 知识点 知识点 中美关系 正常化 中日 邦交 正常化 和平共处 五项原则,现代史
鸦片战争 后 中国 茶叶 生丝 出口 数量 猛增 这一 现象 说明 中国 对外贸易 中 逐渐 取得 优势 中国 卷入 资本主义 世界市场 中国 掌握 茶丝 市场 茶丝 出口 中国 带来 丰厚 利润 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 中国 卷入 资本主义 世界市场 材料 信息 结合 所学 知识 可知 中国 茶叶 生丝 出口 数量 猛增 是因为 中国 已经 卷入 资本主义 世界市场 中国 成为 世界市场 一部分 中国 生产 已经 取决于 世界市场 需要 造成 选是 符合 题意 正确 中国 对外贸易 中是 附庸 处于 劣势 不是 逐渐 取得 优势 选项 不 符合 题意 排除 中国 世界市场 一部分 中国 不 掌握 茶丝 市场 选项 不 符合 题意 排除 茶丝 出口 本质 上 中国 掠夺 价格低廉 不会 中国 带来 丰厚 利润 选项 不 符合 题意 排除 本题 选 知识点 知识点 鸦片战争 概况 影响 垄断组织 出现 第三产业 兴起 新 经济 出现 自然经济 逐步 解体,现代史
孙中山 指出 开发 生产力 富 不能 开发 生产力 贫 从前 清政府 所制 欲 开发 不能 今日 共和 告成 措施 自由 产业 勃兴 盖 预见 以上 论述 旨在 肯定 实业 救国 积极意义 批评 实业 救国 存在 不足之处 强调 共和 实业 救国 前提 探讨 思想解放 社会变革 关系 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 开发 生产力 富 不能 开发 生产力 贫 今日 共和 告成 措施 自由 产业 勃兴 盖 预见 结合 所学 知识 可知 材料 强调 共和 实业 救国 前提 正确 材料 主旨 不 在于 肯定 实业 救国 积极意义 排除 材料 无法 体现 实业 救国 存在 不足之处 排除 材料 未 涉及 思想解放 社会变革 关系 排除 知识点 知识点 中国 民族 资本主义 曲折 发展 垄断组织 出现 第三产业 兴起 新 经济 出现 中学 体西学 为用 洋务运动 三民主义 实践 三民主义 提出,近代史
观察 新 中国 城市化 进程 发展 曲线 出现 阶段 主要 原因 完成 一五 计划 正 实施 全面 经济 调整 支持 农业 合作化 运动 增强 国有企业 活力 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 学生 解读 史料 获取信息 能力 材料 曲线图 中 显示 年 年 城市化 进程 呈现 下降 趋势 此时 中国 正 实行 经济 调整 八字 方针 项符合 题意 属于 第一阶段 农业 合作化 时间 年 错误 国有企业 改革 时间 年 错误 知识点 知识点 革命道路 探索 中国 振兴 世纪 年代 年代 探索 社会主义 建设 道路 实践,现代史
欧洲 家庭 逐渐 抛弃 执行 直接 代表 社会 职能 获得 执行 代表 个人 特殊 职能 功能 多样 单位 变成 相对 单一 单位 家庭 结构 简化 促成 这一 变化 人文主义 传播 发展 启蒙运动 宣传 推动 工业革命 深入开展 电气 革命 突飞猛进 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 英国 工业革命 一场 全方位 变革 工业革命 带来 社会变迁 经济 政治 宗教 文化 机构 接管 家庭 功能 家庭 逐渐 抛弃 执行 直接 代表 社会 职能 获得 执行 代表 个人 特殊 职能 本题 答案 选项 与题 干 不 符合 知识点 知识点 世界市场 拓展 走向 会合 世界 世界市场 雏形 出现 人类 迈入 电气 时代,近代史
南京临时政府 成立 时 参议院 决定 采用 沪军 都督府 红黄蓝 白黑 五色旗 国旗 共进会 十八 黄 星旗 陆军 旗以 孙中山 战友 陆皓东 设计 青天白日 三色旗 海军 旗 做 意在 增强 民族团结 意识 促成 革命 阵营 联合 广泛传播 共和 观念 实现 人人 自由 平等 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 正确 运用 所学 知识 解决问题 能力 南京临时政府 成立 后 实行 不同 旗帜 反映 革命派 内部 不同 派别 思想 利益 得到 协调 革命 阵营 达成 妥协 选项 说 民族 关系 材料 无法 体现 项 共和 民主 观念 深入人心 自由 平等 主要 宪法 颁布 实现 材料 无法 体现 知识点 知识点 清末 民主革命 风潮 辛亥革命 评价,近代史
年 后 法国 确立 共和政体 议会 处于 政治 运行 中心 党派 林立 内阁 更迭 频繁 年 戴高乐 就任 总统 修改 宪法 规定 总统 拥有 任命 总理 解散 议会 权力 这次 修宪 重大 作用 国家 政治 权力 中心 仍然 议会 国家 政治 权力 中心 议会 转 总统 使 政府 相对 独立性 增强 政府 稳定性 法国 工业革命 提供 政治 保障 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 从题 干中 党派 林立 内阁 更迭 频繁 看出 年 确立 共和政体 身为 国家元首 总统 权力 小 造成 政局 动荡不安 政府 机关 内耗 严重 规定 总统 拥有 任命 总理 解散 议会 权力 说明 赋予 总统 更 权力 总统 能够 牵制 议会 内部 反对 声音 有利于 促进 政府 内部 稳定 加强 政府 领导力 国家 政治 权力 中心 总统 故项 错误 项 说法 正确 不是 年 宪法 主要 作用 排除 法国 工业革命 世纪 年代 时间 不符 故项 错误 答案 知识点 知识点 法国 大革命 法国 共和制 确立 世纪 法国 政体 变迁 海峡两岸 关系 发展,现代史
人性 先秦 以来 讨论 问题 基于 人性 新 认识 宋明理学 家 主张 存 天理 灭人 欲 认为 人性 本质 善本 善习 远非 善非 恶 本质 恶 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 获取 材料 信息 调动 所学 知识 能力 项 分别 孟子 荀子 思想 与题 干 宋明理学 家 新 认识 不符 排除 宋明理学 家 继承 发挥 孟子 性善论 加以 发挥 主张 先天 性善论 认为 天命 性善 气质 性恶 需要 存 天理 灭人 欲 排除 选项 答案 知识点 知识点 宋明理学 文艺 春天,现代史
新 中国 成立 以后 相当 长时间 里 政府 推行 积极 推进 工业化 相对 抵制 城市化 方针 一度 还 确立 消费型 城市 变为 生产型 城市 方针 城市 这种 抵制 年 发展 完全 反 城市化 确定 当时 重要 政策 减少 城镇人口 年间 中国 城市化 进程 缓慢 主要 原因 新 中国 成立 初期 生产力 水平 低 中共 重视 三农问题 中共 积极 推进 工业化 方针 影响 计划 经济体制 影响 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 新 中国 成立 后 一五 计划 建立 计划 经济体制 计划 经济体制 影响 下 国家 指令性 计划 过多 阻碍 生产力 发展 不利于 城市化 进程 展开 答案 项 生产力 水平 低 属于 客观原因 材料 所述 不同 时期 推行 政策 城市化 进程 影响 排除 项 项应 年 改革开放 后项 中 积极 推进 工业化 客观 上 有利于 城市化 排除 项 知识点 知识点 革命道路 探索 中国 振兴 世纪 年代 年代 探索 社会主义 建设 道路 实践,现代史
世纪 英国 思想家 约翰 • 密尔 代议制 政府 中 写道 代议制 政体 使 社会 中 现有 水平 智力 诚实 社会 中 最 智慧 成员 个人 才能 美德 更 直接 政府 施加影响 主要 说明 代议制 民主 使 政府 权力 受到 制约 使 人民 直接 行使 国家 权力 体现 人人平等 基本 原则 发展 过程 中 日益 健全 完善 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 资产阶级 代议制 作用 认识 材料 关键 信息 最有 智慧 成员 个人 才能 美德 更 直接 政府 施加影响 材料 主旨 强调 代议制 民主 政府 权力 影响 项符合 材料 描述 项 错误 代议制 间接 民主 项 人人平等 不 符合 材料 主旨 排除 项 本身 正确 题意 无关 故选 知识点 知识点 议会 权力 确立 法国 大革命 德意志 帝国 君主立宪制 确立 法国 共和制 确立 英国 国会 国王 殊死搏斗 责任制 内阁 形成 宰相 制度 废除 内阁 出现 英国 责任 内阁制 形成 两党制 形成 发展 世纪 法国 政体 变迁 海峡两岸 关系 发展,近代史
公元 年 元朝 中书省 批评 行省 不详 行体 轻重 无问 巨细 往往 作疑 咨禀 文繁 事弊 甚 非所宜 要求 行省 自主 处事 如非 重要 事情 应 自行解决 元朝 中书省 做 目的 扩大 行省 权力 强化 君主专制 提高 行政效率 加强 地方 监察 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 元朝 政治 制度 相关 知识 结合 所学 知识 材料 无问 巨细 往往 作疑 咨禀 文繁 事弊 甚 非所宜 行省 自主 处事 如非 重要 事情 应 自行解决 变化 不难 发现 元朝 中书省 事无巨细 而致 行政 机关 事务 难以 顾及 而后 适当 放权 地方 目的 在于 提高 行政 机关 行政效率 项符合 题意 正确 项 不是 题干 做法 目的 排除 项 提及 皇权 专制 与题 干 信息 没有 直接 关联性 排除 项 提及 监察 不 符合 题干 信息 排除 故选 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度,古代史
明清 资本主义 萌芽 产生 主要 标志 手工业 作坊 大量 增加 手工业 技术水平 空前 提高 机户 出资 机工 出力 机房 产生 商品经济 发展 对外贸易 扩大 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 资本主义 生产关系 最大 特点 必有 雇佣 关系 明清 时期 江南地区 出现 机户 出资 机工 出力 中机 相当于 资本家 机工 相当于 工人 机房 相当于 工场 这一 现象 出现 标志 资本主义 萌芽 产生 属于 资本主义 萌芽 产生 原因 不是 标志 排除 中 商品经济 发展 原因 对外贸易 不 符合 材料 主旨 排除 项 答案 知识点 知识点 意大利 资本主义 萌芽 资本主义 萌芽,近代史
某年 中国 发生 重大事件 引起 苏联 关切 消息报 指出 事件 打击 中国 反日 力量 团结 真理报 更 认为 事件 造成 中国 分裂 使 日本 进一步 侵略 中国 此一 重大事件 甲午战争 日本 要求 中国 割让 辽东半岛 台湾 袁世凯 称帝 日本 提出 二十一条 要求 交换 五四运动 学生 认为 政府 日 软弱 主张 抗日 西安事变 张学良 要求 停止 剿共 共同 抗日 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 准确 解读 材料 信息 能力 运用 所学 知识 解决问题 能力 材料 打击 中国 反日 力量 团结 造成 中国 分裂 日本 进一步 侵略 中国 关键 信息 可知 应该 发生 年 西安事变 答案 选 甲午战争 日本 要求 中国 割让 辽东半岛 台湾 袁世凯 称帝 日本 提出 二十一条 要求 交换 没有 打击 中国 反日 力量 团结 反而 激起 中国 人 反抗 排除 五四运动 学生 认为 政府 日 软弱 主张 抗日 唤起 中国 人 团结 排除 知识点 知识点 八国联军 侵华 战争 清末 民主革命 风潮 甲午 中日战争 概况 影响 辛丑 条约 签订 国民 大革命 圣彼得大教堂 中华民国 成立 中华民国 临时 约法 颁布,近代史
晚 清政府 机构 调整 一定 程度 上 反映 中国 近代化 进程 下列 机构 中 出现 最晚 总理衙门 农工商 总局 外务部 责任内阁 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 中国 近代化 相关 知识 所学 出现 年 洋务运动 初期 出现 年 戊戌变法 时期 出现 年 辛丑 条约 时期 年 清末 预备立宪 相关 本题 选 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
俄国 十月 社会主义 革命 进程 中 出现 两个 政权 并存 特殊 局面 标志 这一 局面 结束 事件 二月 革命 发生 四月 提纲 提出 七月 事件 发生 十月革命 胜利 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 年 月 俄国 二月 革命 爆发 沙皇 专制制度 推翻 二月 革命 后 俄国 政治形势 基本 特点 形成 工兵 代表 苏维埃 资产阶级 临时政府 并存 局面 此后 临时政府 制造 七月 流血事件 政权 完全 落入 临时政府 手中 两个 政权 并存 特殊 局面 结束 革命 和平 发展 已 不 可能 知识点 知识点 革命 前 沙皇 俄国 十月革命 一声 炮响,现代史
年 有人 告发 宰相 刘祎 受贿 武则天 年 年 在位 特令 肃州 刺史 王本立 审查 此事 本立 宣 敕 皇帝 诏令 示祎 祎 辩驳 道 不 经凤阁 中书省 鸾 台 门下省 名为 敕 王本立 回报 武则天 刘祎 赐死 于家 据此 推断 古代 负责 监察 官员 位高权重 敕书 出台 有悖于 规制 唐代 建立 一套 独特 法律 体系 女皇 武则天 独断专行 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 汉到 元 政治 制度 演变 旨在 考查 学生 解读 信息 调动 知识 解决问题 能力 题意 中 强调 监察 官员 回报 武则天 最后 处死 刘祎之人 皇帝 项 题意 不符 排除 材料 提及 不经凤阁 中书省 鸾 台 门下省 名为 敕 敕令 出台 需经 中书省 起草 门下省 审核 程序 材料 中 出现 敕令 皇帝 直接 发布 有悖于 规制 项 正确 项 题意 无关 排除 材料 强调 敕令 出台 程序 不符 规制 不能 从此 事件 否定 武则天 项 题意 无关 排除 据此 可知 答案 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度,古代史
陈 胡公满 虞帝 舜 之后 周武王 克 殷封 之于 陈胡满 属于 西周时 受封 同姓 贵族 功臣 先代 著名 部落 首领 君王 后裔 归顺 异族 首领 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 陈 胡公满 虞帝 舜 之后 周武王 克 殷封 之于 陈 结合 所学 知识 可知 胡满 属于 先代 著名 部落 首领 君王 后裔 反映 分封制 特点 正确 胡满 不 属于 同姓 贵族 排除 胡满 不是 功臣 排除 材料 无法 体现 胡满 归顺 异族 首领 排除 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
南台 备要 载 江浙 省 调兵 剿捕 之际 行省 官凡 轻重 事务 咨禀诚 恐缓 不及 事 如今 凡有 调遣 军情 重事及 创动 官钱 不须 咨禀 交 每们 便区 处 反映 出 元代 江浙 行省 中央 权力 之争 难以 调和 获得 紧急 事务 处置权 行政长官 不再 朝廷 任命 行使权力 受到 中央 节制 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 大意 说 江浙 行省 遇到 调兵 剿捕 行省 官员 若要 事务 大小 轻重 都 中央 请示 禀报 可能 会 延误 事务 处置 如今 凡是 调遣 军情 动用 国库 紧急 事情 不 需要 再 禀报 交给 行省 官员 自行处理 由此可知 材料 反映 当时 元代 江浙 行省 获得 紧急 事务 处置权 材料 没有 反映 地方 中央 权力 之间 难以 调和 矛盾 故项 错误 行政长官 任命 材料 中 没有 体现 故项 错误 地方 只 获得 紧急 事务 处置权 平时 各类 事务 仍受 中央 节制 故项 错误 答案 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度,古代史
美国 专使 柔克义 辛丑 条约 内容 分为 四类 一是 适当 惩办 策动 排外 屠杀 暴乱 分子 参与者 二是 采取 必要措施 防止 此类 事件 重演 三是 各国 人民 暴乱 中 遭受 损失 予以 赔偿 四是 普遍 改善 中国政府 中国 关系 表明 列强 当时 主要 目的 继续 保持 华 特权 地位 扶植 清政府 抵制 革命 潮流 惩罚 反帝 官民 瓜分 中国 修复 形象 改善 中国 关系 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 依据 所学 知识 可知 辛丑 条约 中 惩办 义和团 赔款 改善 中国 关系 主要 目的 维护 华 特权 扶植 清政府 不是 主要 目的 故项 错误 甲午战争 后 列强 掀起 瓜分 中国 狂潮 故项 错误 改善 中国 关系 内容 不是 目的 故项 错误 答案 知识点 知识点 八国联军 侵华 战争 清末 民主革命 风潮 甲午 中日战争 概况 影响 辛丑 条约 签订,近代史
赫胥黎 原著 译本 严复译 大致 对应 段落 赫胥黎 原著 直 译文 生物界 个体 整个 环境 竞争 选择 存活 下来 生命 形态 总体 上 最 适应 时期 存在 条件 仅仅 一点 最 适者 严复译 文与 上文 对应 天演 为体 其用 二 曰 物 竞 曰 天择 万物 莫 物 竞者 物争 自存 一物 物物争 或存 或亡 其效 归于 天择 天择 物争 独存 今日 之见 严复译 文 正确 揭示 人类 社会 发展 真实 反映 赫胥黎 原著 打上 中国 社会 时代 烙印 阻碍 中国 近代 革命 进程 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 赫胥黎 主张 生物界 自然选择 严复 主张 扩展 社会 领域 适者生存 体现 近代 中国 处于 半殖民地 半封建社会 时代 烙印 故项 正确 严复 改变 赫胥黎 本意 故项 错误 社会 达尔文主义 没有 正确 揭示 人类 社会 发展 故项 错误 严复 思想 推动 中国 近代 革命 进程 故项 错误 知识点 知识点 维新 思想,近代史
人类 历史长河 中 出现 叱咤风云 大国 强国 战国时期 统一 中原 秦国 世纪 确立 世界 霸主 地位 英国 世纪末 确立 亚洲 强国 地位 日本 改革开放 以来 日益 强大 中国 发展 道路 各不相同 崛起 原因 却 惊人 相似 认为 崛起 共同 原因 和平 崛起 武力 掠夺 制度 创新 民主 强国 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 战国时期 统一 中原 秦国 商鞅 变法 改革 制度 世纪 确立 世界 霸主 地位 英国 早 确立 资产阶级 代议制 君主立宪制 世纪末 确立 亚洲 强国 地位 日本 明治维新 走上 资本主义 道路 新 时期 日益 强大 中国 改革开放 共同 原因 制度 创新 故选 改革开放 以来 日益 强大 中国 走 和平 崛起 路 近代 英国 日本 都 进行 武力 掠夺 秦国 确立 封建 专制制度 非 民主 制度 排除 知识点 知识点 秦始皇 议会 权力 确立 重 农抑商 政策 郡县制 夏商 两代 政治 制度 英国 责任 内阁制 形成 英国 国会 国王 殊死搏斗 责任制 内阁 形成 中央 官制 三公九卿 制 皇帝 制度 海峡两岸 关系 发展,近代史
董仲舒 天人 三策 载观 天人 相与 之际 甚 可畏 国家 有失 道 之败 天 先出 灾害 谴告 不知 自省 出 怪异 以警惧 尚不知 变而 伤败 观点 相异 表述 强调 君主 应 推行 仁政 顺应 民意 天 人 相互 感应 互相 影响 灾异 虽是 天 旨意 却是 帝王 所作所为 做出 应答 一定 程度 上 帝王 行为 一种 约束 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 关键在于 材料 关键 信息 准确 理解 董仲舒 适应 汉武帝 加强 中央集权 需要 创立 新 儒学 体系 材料 君主 无道 上天 会 谴责 人君 必须 遵循 天道 施行 仁政 反映 天人合一 天人 感应 学说 正确 天人合一 观点 符合 材料 意思 设问 不符 排除 天人合一 作用 排除 故选 知识点 知识点 董仲舒 罢黜百家 独尊 儒术 无为 文艺 春天 孔子 早期 儒学,现代史
年 月 中共十四大 确立 我国 经济体制 改革 目标 实现 国家 工业化 完成 三大 改造 实行 单一 公有制 建立 社会主义 市场 经济体制 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 学生 基础知识 掌握 能力 结合 所学 可知 中共十四大 确立 我国 经济体制 改革 目标 建立 社会主义 市场 经济体制 故项 正确 项 建国 初 内容 排除 项是 年 年间 社会主义 改造 内容 排除 项是 计划经济 时期 所有制 排除 知识点 知识点 社会主义 市场 经济体制 建立 中国 振兴,现代史
分析 下表 看出 一时期 世纪 初期 英美 日 华 直接贸易 金额 比例 国别 年 年 金额 百万美元 比例 金额 百万美元 比例 英国 美国 日本 英国 丧失 世界 霸主 地位 列强 掌握 中国 经济命脉 中国 卷入 世界市场 英美 日 对华 侵略 争夺 激烈 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 表格 中 看出 世纪 初 英美 日 三 国在华 投资 变化 反映 出 三国 对华 侵略 争夺 比较 激烈 材料 反映 英美 日 三国 对华 投资 状况 无法 体现 出 英国 世界 经济 地位 故项 排除 材料 只 反映 英美 日 三国 状况 无 体现 出 列强 掌握 中国 经济命脉 故项 错误 鸦片战争 后 中国 卷入 世界市场 故项 错误 答案 知识点 知识点 中国 民族 资本主义 曲折 发展 垄断组织 出现 第三产业 兴起 新 经济 出现 中学 体西学 为用 洋务运动,现代史
明世宗 实录 载 先是 都察院 差 御史 巡盐 皇帝 批答 稍误 未 下阁 臣票 拟 刑科 给事中 黄臣 谏 曰 我朝 设立 内阁 凡百 章奏 先行 票拟 今 使 内阁 虚 代言 之职 中贵肆 专擅 之奸 关系 匪轻 渐不可长 容臣 封 还 原本 以重 命令 疏入 改批 如制 下列 材料 解读 正确 阁 臣票 拟 严重 制约 皇权 内阁 地位 较明 初 大为 下降 内阁 成为 法定 决策机构 皇帝 批答 须 先经 内阁 票拟 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 准确 解读 材料 信息 能力 本题 抓住 材料 中 关键 信息 即可 得解 材料 先是 都察院 差 御史 巡盐 皇帝 批答 稍误 未 下阁 臣票 拟 设立 内阁 凡百 章奏 先行 票拟 今 使 内阁 虚 代言 之职 中贵肆 专擅 之奸 反映 皇帝 批答 须 先经 内阁 票拟 项符合 要求 上述 材料 反映 内阁 地位 较明 初 大为 上升 项 说法 史实 不符 项 说法 不 符合 史实 过于 夸大 阁臣票 拟 权利 项 说法 不 符合 史实 表达 错误 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
下表是 世纪 不同 时期 中国 茶叶 产销 统计表 表中 数据 变化 说明 年份 年种 茶 面积 万亩 产量 万担 内销 万担 外销 万担 传统 手工业 带来 丰厚 利润 中国 逐渐 卷入 资本主义 世界市场 清政府 放弃 重 农抑商 政策 中国 控制 世界 茶叶 销售市场 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 表格 显示 年 年种 茶 面积 茶叶 产量 外销 数量 逐渐 增多 体现 出 中国 茶叶 逐渐 成为 列强 掠夺 主要 商品 说明 中国 逐渐 卷入 资本主义 世界市场 故项 正确 茶叶 生产 属于 农业 不是 手工业 故项 错误 清政府 没有 放弃 传统 重 农抑商 政策 故项 错误 表格 显示 不 出 中国 世界 茶叶 销售 控制 故项 错误 答案 知识点 知识点 鸦片战争 概况 影响 垄断组织 出现 第三产业 兴起 新 经济 出现 自然经济 逐步 解体,现代史
费正清 说 基辛格 秘密 访华 两周 后 红旗 杂志 发表 一篇 文章 最 坦诚 公开 讲述 美 开放 正当理由 毫不含糊 地区 分 两个 超级大国 中国 威胁 程度 北京 安全 考虑 产生 影响 材料 说明 中美关系 改善 符合 两 国 利益 需求 美国 对付 苏联 急于 改善 中国 关系 对付 苏联 威胁 推动 对美 政策 调整 中美关系 改善 促进 中国 对外开放 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 最 坦诚 公开 讲述 美 开放 正当理由 绝不 含糊 地区 分 两个 超级大国 中国 威胁 程度 北京 安全 考虑 产生 影响 看出 基辛格 访华 前 中苏关系 迅速 恶化 战争 一触即发 苏联 成为 威胁 中国 安全 主要 因素 这是 中国 改善 美国 关系 重要 原因 项 比较 片面 项 错误 十一届三中全会 促进 中国 对外开放 答案 知识点 知识点 中美关系 正常化 中日 邦交 正常化 和平共处 五项原则,现代史
先秦 诸子百家 相互 辩难 相互影响 儒家 法家 主张 共通 之处 重 农抑商 重视 道德 人伦 厚古薄今 强调 制度 秩序 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 儒家 注重 等级 名份 法家 主张 法制 维护 秩序 项是 儒家 法家 共通 处 项 只 符合 法家 先秦 儒家 学派 代表 人物 孔子 轻视 农业 主张 不符 项 表述 符合 儒家 主张 先秦 法家 忽视 道德 主张 依法治国 不符 厚古薄今 道家 儒家 主张 法家 主张 变革 项 错误 故选 知识点 知识点 文艺 春天 春秋战国 时期 乐舞 春秋战国 时期 百家争鸣,现代史
针对 曾 农民 出售 粮食 农产品 视为 投机倒把 予以 惩办 做法 某国 领导人 指出 投机倒把 活动 政治经济学 意义 上来 理解 正当 贸易 区分 不 开来 体现 领导人 这一 观点 措施 允许 农民 进行 商品交换 推行 农业 集体化 减耕 减产 农民 提供 补贴 实行 余粮 征集 制 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 可知 领导人 农民 出售 粮食 农产品 视为 投机倒把 做法 进行 否定 体现 商品交换 行为 肯定 故项 正确 农业 集体化 斯大林 模式 推行 内容 分散 农民 组织 集体农庄 里 建立 高度集中 计划 经济体制 集体农庄 排斥 商品交换 排除 项为 减耕 减产 农民 提供 补贴 材料 中 肯定 商品交换 观点 无关 排除 项 余粮 征集 制 规定 农民 保留 口粮 种子粮 饲料粮 外 全部 余粮 国家 规定 价格 交售 国家 取消 自由贸易 材料 不符 排除 项 答案 知识点 知识点 战时 共产主义 政策 新 经济 政策,现代史
